Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity,day_of_week,month,quarter,is_weekend,weather_code,roadwork_code,speed_lag_1d,volume_lag_1d,congestion_lag_1d,speed_lag_2d,volume_lag_2d,congestion_lag_2d,speed_lag_3d,volume_lag_3d,congestion_lag_3d,speed_lag_7d,volume_lag_7d,congestion_lag_7d,speed_rolling_3d,speed_rolling_7d
2022-02-21,Indiranagar,100 Feet Road,12061,28.7753466910744,1.151983980903901,39.17303789338601,65.11148219564049,0,74.122,41.65280575520755,65.34062205411279,52.39788662184938,212,Fog,No,0,2,1,0,1,0,40.06420774997031,38723.0,100.0,50.27429386880181,33207.0,100.0,55.53140183741208,35163.0,100.0,25.41824571116988,23302.0,86.90556217842227,48.6233011520614,40.676832574388946
2022-02-22,Indiranagar,100 Feet Road,49188,51.67256841749534,1.5,100.0,100.0,3,148.376,70.286255908227,66.18739392739445,72.57735114087123,97,Clear,No,1,2,1,0,0,0,28.7753466910744,12061.0,39.17303789338601,40.06420774997031,38723.0,100.0,50.27429386880181,33207.0,100.0,30.9333155812308,40743.0,100.0,39.70461610328217,41.15641842866102
2022-02-23,Indiranagar,100 Feet Road,22280,36.094311894089856,1.222494557610309,72.49488530187597,100.0,0,94.56,78.15844943951392,69.22554560857056,88.64369681909265,95,Overcast,No,2,2,1,0,2,0,51.67256841749534,49188.0,100.0,28.7753466910744,12061.0,39.17303789338601,40.06420774997031,38723.0,100.0,44.38640022678945,40343.0,100.0,40.170707619513344,44.11916883384167
2022-02-24,Indiranagar,100 Feet Road,48571,20.0,1.5,100.0,100.0,4,147.142,14.672517839552984,64.65782096338846,79.82372887719762,93,Clear,No,3,2,1,0,0,0,36.094311894089856,22280.0,72.49488530187597,51.67256841749534,49188.0,100.0,28.7753466910744,12061.0,39.17303789338601,38.12996304534828,38008.0,100.0,38.84740900088653,42.93458478631315
2022-02-25,Indiranagar,100 Feet Road,36474,35.33443467973151,1.5,100.0,100.0,4,122.948,77.32337348418281,76.63144248276731,80.05413326966078,92,Clear,No,4,2,1,0,0,0,20.0,48571.0,100.0,36.094311894089856,22280.0,72.49488530187597,51.67256841749534,49188.0,100.0,55.53140183741208,35163.0,100.0,35.92229343719506,40.344590065549106
2022-02-26,Indiranagar,100 Feet Road,10949,35.27701755265166,1.0584067622368434,32.28023174379553,52.84265314142903,0,71.898,56.45931352483792,75.24402054447256,85.97351156566906,193,Clear,Yes,5,2,1,1,0,1,35.33443467973151,36474.0,100.0,20.0,48571.0,100.0,36.094311894089856,22280.0,72.49488530187597,50.27429386880181,33207.0,100.0,30.476248857940448,37.45930904302332
2022-02-27,Indiranagar,100 Feet Road,44916,49.34408045034828,1.5,100.0,100.0,2,139.832,58.084919174201175,71.76013554379813,77.99465507679747,94,Clear,No,6,2,1,1,0,0,35.27701755265166,10949.0,32.28023174379553,35.33443467973151,36474.0,100.0,20.0,48571.0,100.0,40.06420774997031,38723.0,100.0,30.203817410794386,35.31684099785901
2022-02-28,Indiranagar,100 Feet Road,36715,52.84882399032351,1.5,100.0,100.0,3,123.43,42.24794814374936,95.6329652604251,54.72312129005434,96,Clear,No,0,2,1,0,0,0,49.34408045034828,44916.0,100.0,35.27701755265166,10949.0,32.28023174379553,35.33443467973151,36474.0,100.0,28.7753466910744,12061.0,39.17303789338601,39.98517756091048,36.64253709791301
2022-03-01,Indiranagar,100 Feet Road,26871,20.0,1.5,98.53106563705782,100.0,2,103.742,11.678281316357218,72.52101418806325,90.99340737635023,101,Clear,No,1,3,1,0,0,0,52.84882399032351,36715.0,100.0,49.34408045034828,44916.0,100.0,35.27701755265166,10949.0,32.28023174379553,51.67256841749534,49188.0,100.0,45.82330733110782,40.08160528352003
2022-03-02,Indiranagar,100 Feet Road,24147,56.93586535476262,1.3733105649516266,86.61033009206137,100.0,0,98.294,39.94764196467749,67.89945126608129,95.5398955524434,89,Clear,No,2,3,1,0,0,0,20.0,26871.0,98.53106563705782,52.84882399032351,36715.0,100.0,49.34408045034828,44916.0,100.0,36.094311894089856,22280.0,72.49488530187597,40.73096814689059,35.556952652449255
2022-03-03,Indiranagar,100 Feet Road,49220,36.63286053080133,1.5,100.0,100.0,0,148.44,10.487031111230383,69.6050648180608,55.04035985695426,93,Clear,No,3,3,1,0,0,0,56.93586535476262,24147.0,86.61033009206137,20.0,26871.0,98.53106563705782,52.84882399032351,36715.0,100.0,20.0,48571.0,100.0,43.26156311502871,38.534317432545365
2022-03-04,Indiranagar,100 Feet Road,38842,41.7469497780862,1.5,100.0,100.0,3,127.684,65.97050508714021,83.22479041929415,88.65450708085561,95,Clear,No,4,3,1,0,0,0,36.63286053080133,49220.0,100.0,56.93586535476262,24147.0,86.61033009206137,20.0,26871.0,98.53106563705782,35.33443467973151,36474.0,100.0,37.85624196185464,40.91044036551698
2022-03-05,Indiranagar,100 Feet Road,13161,40.63433948570334,1.1465012023993897,45.90097012759412,66.86816947374533,0,76.322,73.31317490969013,80.1291338154447,73.23921029687504,185,Overcast,No,5,3,1,1,2,0,41.7469497780862,38842.0,100.0,36.63286053080133,49220.0,100.0,56.93586535476262,24147.0,86.61033009206137,35.27701755265166,10949.0,32.28023174379553,45.105225221216706,41.82651395099623
2022-03-06,Indiranagar,100 Feet Road,40234,20.0,1.5,100.0,100.0,0,130.46800000000002,72.44784109837569,61.231324089505605,87.41981781048716,78,Clear,No,6,3,1,1,0,0,40.63433948570334,13161.0,45.90097012759412,41.7469497780862,38842.0,100.0,36.63286053080133,49220.0,100.0,49.34408045034828,44916.0,100.0,39.671383264863614,42.5918456557179
2022-03-07,Indiranagar,100 Feet Road,24956,39.22771274289429,1.091594874120125,83.71951193717062,100.0,4,99.912,39.85106640000122,84.24774149696562,77.88823795490309,104,Rain,No,0,3,1,0,3,0,20.0,40234.0,100.0,40.63433948570334,13161.0,45.90097012759412,41.7469497780862,38842.0,100.0,52.84882399032351,36715.0,100.0,34.127096421263175,38.399834162811
2022-03-08,Indiranagar,100 Feet Road,21726,32.253887086398265,1.272063418703551,63.58267582053657,100.0,0,93.452,79.97712436694646,66.86090775148747,88.57732286561887,91,Overcast,No,1,3,1,0,2,0,39.22771274289429,24956.0,83.71951193717062,20.0,40234.0,100.0,40.63433948570334,13161.0,45.90097012759412,20.0,26871.0,98.53106563705782,33.287350742865875,36.45396112746397
2022-03-09,Indiranagar,100 Feet Road,34407,22.847274237731064,1.5,100.0,100.0,3,118.814,69.58975485515717,91.02618541304132,64.40747445166875,95,Clear,No,2,3,1,0,0,0,32.253887086398265,21726.0,63.58267582053657,39.22771274289429,24956.0,83.71951193717062,20.0,40234.0,100.0,56.93586535476262,24147.0,86.61033009206137,30.493866609764183,38.204516425520865
2022-03-10,Indiranagar,100 Feet Road,36665,21.171040807274625,1.5,100.0,100.0,0,123.33,76.79809090607169,65.69144874443744,85.42391265684176,81,Clear,No,3,3,1,0,0,0,22.847274237731064,34407.0,100.0,32.253887086398265,21726.0,63.58267582053657,39.22771274289429,24956.0,83.71951193717062,36.63286053080133,49220.0,100.0,31.4429580223412,33.33471769451636
2022-03-11,Indiranagar,100 Feet Road,24681,52.43715820399812,1.136366563676836,83.14068756748247,100.0,2,99.362,33.46562261495002,61.681791843037786,79.91188799259483,112,Fog,No,4,3,1,0,1,0,21.171040807274625,36665.0,100.0,22.847274237731064,34407.0,100.0,32.253887086398265,21726.0,63.58267582053657,41.7469497780862,38842.0,100.0,25.424067377134648,31.12588630544111
2022-03-12,Indiranagar,100 Feet Road,22597,34.67994343667627,1.246753628786558,76.00536713505065,100.0,1,95.194,45.17707386911589,70.84711142844813,97.38012508038612,99,Fog,No,5,3,1,1,1,0,52.43715820399812,24681.0,83.14068756748247,21.171040807274625,36665.0,100.0,22.847274237731064,34407.0,100.0,40.63433948570334,13161.0,45.90097012759412,32.1518244163346,32.65305893771424
2022-03-13,Indiranagar,100 Feet Road,37514,32.722789969219136,1.5,100.0,100.0,3,125.028,75.51686076100223,66.58964153453087,52.10752084814671,99,Fog,No,6,3,1,1,1,0,34.67994343667627,22597.0,76.00536713505065,52.43715820399812,24681.0,83.14068756748247,21.171040807274625,36665.0,100.0,20.0,40234.0,100.0,36.096047482649674,31.802430930710376
2022-03-14,Indiranagar,100 Feet Road,20041,65.26817116042392,1.351103336877093,58.803966754676416,97.7824006131152,1,90.082,32.453508981519015,75.48621576215933,81.1296898281345,98,Clear,No,0,3,1,0,0,0,32.722789969219136,37514.0,100.0,34.67994343667627,22597.0,76.00536713505065,52.43715820399812,24681.0,83.14068756748247,39.22771274289429,24956.0,83.71951193717062,39.94663053663117,33.619972354884545
2022-03-15,Indiranagar,100 Feet Road,21835,41.61330946116242,1.1507278424591882,75.34698542354043,100.0,1,93.67,52.98218389140554,94.43420112173794,87.66067193694386,101,Clear,No,1,3,1,0,0,0,65.26817116042392,20041.0,58.803966754676416,32.722789969219136,37514.0,100.0,34.67994343667627,22597.0,76.00536713505065,32.253887086398265,21726.0,63.58267582053657,44.22363485543977,37.340037843103055
2022-03-17,Indiranagar,100 Feet Road,36346,34.702335116635986,1.5,100.0,100.0,2,122.692,79.26953657664647,66.30754688292589,75.81699094191633,109,Clear,No,3,3,1,0,0,0,41.61330946116242,21835.0,75.34698542354043,65.26817116042392,20041.0,58.803966754676416,32.722789969219136,37514.0,100.0,22.847274237731064,34407.0,100.0,46.53475686360182,38.677098182355074
2022-03-18,Indiranagar,100 Feet Road,34188,49.58657522937662,1.5,100.0,100.0,2,118.376,57.7929847313464,77.08812109127338,79.57643986776864,107,Overcast,No,4,3,1,0,2,0,34.702335116635986,36346.0,100.0,41.61330946116242,21835.0,75.34698542354043,65.26817116042392,20041.0,58.803966754676416,21.171040807274625,36665.0,100.0,47.194605246074104,40.37067830791292
2022-03-19,Indiranagar,100 Feet Road,24566,43.97943609371152,1.2080359750423335,79.90065229153171,100.0,2,99.132,50.94552828373335,86.60816413924269,85.63590014792749,114,Clear,No,5,3,1,1,0,0,49.58657522937662,34188.0,100.0,34.702335116635986,36346.0,100.0,41.61330946116242,21835.0,75.34698542354043,52.43715820399812,24681.0,83.14068756748247,41.96740660239167,44.43004036821321
2022-03-20,Indiranagar,100 Feet Road,52168,37.33285041087872,1.5,100.0,100.0,1,154.336,12.80137485173042,68.03404864204465,59.300421592799765,92,Clear,No,6,3,1,1,0,0,43.97943609371152,24566.0,79.90065229153171,49.58657522937662,34188.0,100.0,34.702335116635986,36346.0,100.0,34.67994343667627,22597.0,76.00536713505065,42.75611547990803,43.221794352457984
2022-03-21,Indiranagar,100 Feet Road,35484,33.533682259563975,1.5,100.0,100.0,3,120.968,32.315885322538584,62.05081329852613,69.7834957048158,90,Rain,No,0,3,1,0,3,0,37.33285041087872,52168.0,100.0,43.97943609371152,24566.0,79.90065229153171,49.58657522937662,34188.0,100.0,32.722789969219136,37514.0,100.0,43.63295391132228,43.60078106305833
2022-03-22,Indiranagar,100 Feet Road,37476,23.68931370065029,1.5,100.0,100.0,1,124.952,72.13122935032008,82.6556288252439,84.07675001042354,95,Clear,No,1,3,1,0,0,0,33.533682259563975,35484.0,100.0,37.33285041087872,52168.0,100.0,43.97943609371152,24566.0,79.90065229153171,65.26817116042392,20041.0,58.803966754676416,38.2819895880514,43.71662281882188
2022-03-23,Indiranagar,100 Feet Road,53125,20.0,1.5,100.0,100.0,3,156.25,39.44775659286499,93.3137237146735,50.96158517283801,90,Fog,No,2,3,1,0,1,0,23.68931370065029,37476.0,100.0,33.533682259563975,35484.0,100.0,37.33285041087872,52168.0,100.0,41.61330946116242,21835.0,75.34698542354043,31.51861545703099,37.77678603885421
2022-03-24,Indiranagar,100 Feet Road,30316,33.39961326420656,1.5,100.0,100.0,2,110.632,12.830718184886294,95.7117342568264,99.91515778669792,89,Clear,No,3,3,1,0,0,0,20.0,53125.0,100.0,23.68931370065029,37476.0,100.0,33.533682259563975,35484.0,100.0,34.702335116635986,36346.0,100.0,25.74099865340475,34.689170401545304
2022-03-25,Indiranagar,100 Feet Road,24436,42.30900681323532,1.0036969258324313,77.70344247303738,100.0,2,98.872,44.18367007967231,86.10756157363703,56.06523522825818,89,Windy,No,4,3,1,0,4,0,33.39961326420656,30316.0,100.0,20.0,53125.0,100.0,23.68931370065029,37476.0,100.0,49.58657522937662,34188.0,100.0,25.696308988285608,34.50306727976967
2022-03-26,Indiranagar,100 Feet Road,36650,20.8317647205081,1.5,100.0,100.0,2,123.3,33.25214216719499,60.36822669562572,60.0110467894333,86,Clear,No,5,3,1,1,0,0,42.30900681323532,24436.0,77.70344247303738,33.39961326420656,30316.0,100.0,20.0,53125.0,100.0,43.97943609371152,24566.0,79.90065229153171,31.90287335914729,33.46341464889234
2022-03-27,Indiranagar,100 Feet Road,39068,38.02895262542931,1.5,100.0,100.0,0,128.136,59.88232789783131,62.78327134174316,74.81821862331535,99,Overcast,No,6,3,1,1,2,0,20.8317647205081,36650.0,100.0,42.30900681323532,24436.0,77.70344247303738,33.39961326420656,30316.0,100.0,37.33285041087872,52168.0,100.0,32.18012826598332,30.156604452720423
